X	Y	Red	Green	Blue
1631	477	189	189	189
1632	477	189	189	189
1633	477	190	190	190
1634	477	191	191	191
1635	477	191	191	191
1636	477	191	191	193
1637	477	192	192	194
1638	477	191	191	193
1639	477	190	190	192
1640	477	189	189	189
1641	477	188	188	188
1642	477	190	190	190
1643	477	191	191	191
1644	477	189	189	189
1645	477	189	189	189
1646	477	193	193	195
1647	477	192	192	194
1648	477	192	192	190
1649	477	193	193	193
1650	477	192	192	192
1651	477	189	189	191
1652	477	188	188	190
1653	477	187	187	189
1654	477	186	186	188
1655	477	187	187	189
1656	477	190	190	190
1657	477	191	191	191
1658	477	191	191	191
1659	477	193	193	193
1660	477	193	193	195
1661	477	191	191	193
1662	477	188	188	190
1663	477	190	190	192
1664	477	192	192	192
1665	477	192	192	192
1666	477	192	192	194
1667	477	192	192	194
1668	477	190	190	192
1669	477	189	189	191
1670	477	189	189	191
1671	477	191	191	193
1672	477	192	192	194
1673	477	191	191	193
1674	477	192	192	192
1675	477	191	191	191
1676	477	189	189	189
1677	477	189	189	189
1678	477	188	188	188
1679	477	186	186	186
1680	477	188	188	188
1681	477	190	190	190
1682	477	190	190	190
1683	477	190	190	190
1684	477	189	189	189
1685	477	191	191	191
1686	477	192	192	192
1687	477	192	192	192
1688	477	193	193	193
1689	477	192	192	192
1690	477	192	192	192
1691	477	192	192	192
1692	477	191	191	191
1693	477	189	189	189
1694	477	189	189	189
1695	477	191	191	191
1696	477	191	193	192
1697	477	190	192	191
1698	477	190	192	191
1699	477	191	193	192
1700	477	191	191	191
1701	477	191	191	191
1702	477	190	190	190
1703	477	189	189	189
1704	477	190	190	192
1705	477	190	190	192
1706	477	191	191	193
1707	477	191	191	193
1708	477	189	189	191
1709	477	189	189	191
1710	477	190	190	192
1711	477	190	190	192
1712	477	188	188	190
1713	477	186	186	188
1714	477	186	185	190
1715	477	185	184	189
1716	477	185	184	189
1717	477	188	187	192
1718	477	188	187	192
1719	477	189	188	193
1720	477	189	189	191
1721	477	189	189	191
1722	477	188	188	188
1723	477	189	189	189
1724	477	190	190	190
1725	477	190	190	190
1726	477	189	189	191
1727	477	189	189	191
1728	477	189	189	191
1729	477	189	189	191
1730	477	189	189	189
1731	477	189	189	189
1732	477	190	190	190
1733	477	190	190	190
1734	477	188	188	188
1735	477	187	187	187
1736	477	190	190	192
1737	477	189	189	191
1738	477	190	190	192
1739	477	191	191	193
1740	477	191	191	193
1741	477	191	191	193
1742	477	190	190	192
1743	477	190	190	192
1744	477	190	190	192
1745	477	189	189	191
1746	477	191	191	193
1747	477	191	191	193
1748	477	190	190	192
1749	477	191	191	193
1582	478	187	187	189
1583	478	191	191	193
1584	478	189	189	189
1585	478	187	187	187
1586	478	188	188	188
1587	478	187	187	187
1588	478	188	188	188
1589	478	190	190	190
1590	478	189	189	189
1591	478	189	189	189
1592	478	189	189	189
1593	478	189	189	189
1594	478	189	189	189
1595	478	190	190	190
1596	478	191	191	191
1597	478	190	190	190
1598	478	188	186	187
1599	478	186	184	185
1600	478	187	187	189
1601	478	187	187	189
1602	478	187	187	189
1603	478	188	188	190
1604	478	187	187	189
1605	478	185	185	187
1606	478	187	187	189
1607	478	187	187	189
1608	478	187	187	189
1609	478	187	187	189
1610	478	188	188	188
1611	478	188	188	188
1612	478	186	186	186
1613	478	187	187	187
1614	478	191	191	193
1615	478	193	193	195
1616	478	191	191	191
1617	478	191	191	191
1618	478	191	191	191
1619	478	191	191	191
1620	478	189	189	189
1621	478	189	189	189
1622	478	191	191	191
1623	478	190	190	190
1624	478	190	190	190
1625	478	191	191	191
1626	478	193	193	193
1627	478	190	190	190
1628	478	192	192	192
1629	478	192	192	192
1630	478	190	190	190
1631	478	189	189	189
1632	478	188	188	188
1633	478	189	189	189
1634	478	191	191	191
1635	478	191	191	191
1636	478	191	191	193
1637	478	191	191	193
1638	478	191	191	191
1639	478	191	191	191
1640	478	189	189	189
1641	478	187	187	187
1642	478	190	190	190
1643	478	190	190	190
1644	478	190	190	192
1645	478	190	190	192
1646	478	193	192	197
1647	478	194	193	198
1648	478	191	191	191
1649	478	191	191	191
1650	478	190	190	190
1651	478	189	189	189
1652	478	187	187	187
1653	478	185	185	185
1654	478	185	185	185
1655	478	188	188	188
1656	478	190	190	192
1657	478	191	191	193
1658	478	191	191	193
1659	478	193	193	195
1660	478	194	194	194
1661	478	190	190	190
1662	478	188	188	190
1663	478	191	191	193
1664	478	192	192	192
1665	478	192	192	192
1666	478	193	193	193
1667	478	194	194	194
1668	478	193	193	193
1669	478	190	190	190
